index,category,sub_category,brand,sale_price,market_price
4964,Beauty & Hygiene,Men's Grooming,Axe,180,225
4965,Gourmet & World Food,Drinks & Beverages,Sleepy Owl,655,800
4966,Beauty & Hygiene,Feminine Hygiene,Bella,150,150
4967,Fruits & Vegetables,Fresh Vegetables,Fresho,39,48.75
4968,Snacks & Branded Foods,Biscuits & Cookies,Unibic,34,40
4969,Beauty & Hygiene,Oral Care,Pepsodent,65,65
4970,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,70,140
4971,Beauty & Hygiene,Skin Care,Aloe Veda,607.5,675
4972,Beauty & Hygiene,Skin Care,Plum,1065,1065
4973,Gourmet & World Food,Cooking & Baking Needs,Real Thai,220,220
4974,Snacks & Branded Foods,Ready To Cook & Eat,Del Monte,70,70
4975,"Kitchen, Garden & Pets",Storage & Accessories,Glass Ideas ,149,149
4976,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Himalayan Natives,963,1070
4977,Beauty & Hygiene,Hair Care,Love Beauty & Planet,650,650
4978,Snacks & Branded Foods,Pickles & Chutney,MTR,130,130
4979,"Foodgrains, Oil & Masala",Masalas & Spices,Snapin,99,99
4980,Beauty & Hygiene,Health & Medicine,Jiva Ayurveda,160,160
4981,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",NUTRIWISH,320,320
4982,"Foodgrains, Oil & Masala",Masalas & Spices,Hakim,75,75
4983,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,445,750
4984,Beauty & Hygiene,Feminine Hygiene,Intimus ,559.2,699
4985,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Dr. Oetker,55,55
4986,Fruits & Vegetables,Fresh Vegetables,Fresho,129,161.25
4987,Beauty & Hygiene,Skin Care,Natures Essence,115,115
4988,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",bb Royal,499,790
4989,"Bakery, Cakes & Dairy",Dairy,D'Lecta,179,199
4990,Gourmet & World Food,Drinks & Beverages,Newby,505,505
4991,Beauty & Hygiene,Hair Care,Shankara,1755,1950
4992,Beauty & Hygiene,Health & Medicine,Siang Pure,770,770
4993,"Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,679,830
4994,"Kitchen, Garden & Pets",Crockery & Cutlery,Anjali,109,145
4995,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",PureFoods,90,90
4996,"Kitchen, Garden & Pets",Storage & Accessories,Nayasa,179,245
4997,"Kitchen, Garden & Pets",Storage & Accessories,Pearlpet,93,93
4998,"Bakery, Cakes & Dairy",Dairy,Amul,21.25,25
4999,Cleaning & Household,Stationery,Kangaroo,196,200
5000,Baby Care,Baby Bath & Hygiene,Mamaearth,299,299
5001,Snacks & Branded Foods,Pickles & Chutney,Future Organics,175,175
5002,Snacks & Branded Foods,Snacks & Namkeen,Saffola,205,207
5003,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,40,50
5004,Beverages,Tea,Octavius,320,320
5005,"Kitchen, Garden & Pets",Crockery & Cutlery,LaOpala,325,325
5006,"Kitchen, Garden & Pets",Storage & Accessories,Fackelmann,199,199
5007,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",PureFoods,385,385
5008,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Rostaa,278.8,340
5009,Cleaning & Household,Bins & Bathroom Ware,Nayasa,75,75
5010,Beauty & Hygiene,Men's Grooming,Park avenue,384,480
5011,Beauty & Hygiene,Skin Care,Aloe Veda,207,230
5012,Beauty & Hygiene,Men's Grooming,Fogg ,204,255
5013,Gourmet & World Food,Chocolates & Biscuits,Loacker,199,199
5014,Beauty & Hygiene,Bath & Hand Wash,BodyHerbals,1499,1499
5015,"Foodgrains, Oil & Masala",Rice & Rice Products,Kohinoor,317,549
5016,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,35,43.75
5017,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Kissan,173,215
5018,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,316.2,340
5019,Beauty & Hygiene,Skin Care,Glamveda,200,250
5020,Cleaning & Household,Bins & Bathroom Ware,Cello,179,225
5021,Beauty & Hygiene,Oral Care,Colgate,202.86,276
5022,Gourmet & World Food,Drinks & Beverages,NUTRASHIL,254.15,299
5023,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Nature Way,155,155
5024,"Kitchen, Garden & Pets",Steel Utensils,BB Home,299,389
5025,Beauty & Hygiene,Men's Grooming,Nivea Men,95.04,99
5026,Beauty & Hygiene,Skin Care,The Face Shop,100,100
5027,Beauty & Hygiene,Skin Care,Olay,363,399
5028,Snacks & Branded Foods,Snacks & Namkeen,MAGGI ,45,45
5029,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,1062,1500
5030,Cleaning & Household,"Disposables, Garbage Bag",Godya,112,112
5031,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,25.2,28
5032,Gourmet & World Food,Cooking & Baking Needs,Organicana,60,60
5033,Gourmet & World Food,"Sauces, Spreads & Dips",Bhuira,249,249
5034,Snacks & Branded Foods,Snacks & Namkeen,Tasties,12,12
5035,Snacks & Branded Foods,Pickles & Chutney,MTR,150,150
5036,Beauty & Hygiene,Skin Care,Shahnaz Husain,670,670
5037,Beauty & Hygiene,Fragrances & Deos,BIOTIQUE,524.25,699
5038,"Kitchen, Garden & Pets",Kitchen Accessories,Anjali,60,75
5039,Fruits & Vegetables,Fresh Vegetables,Fresho,30,37.5
5040,Beauty & Hygiene,Health & Medicine,Nxtgen Ayurveda,100,100
5041,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Bambino,100,100
5042,Gourmet & World Food,Chocolates & Biscuits,Didier & Frank ,299,299
5043,Beauty & Hygiene,Men's Grooming,Park avenue,164.5,329
5044,Cleaning & Household,All Purpose Cleaners,Smart Home,60,60
5045,Snacks & Branded Foods,Breakfast Cereals,Fit & Flex,110,120
5046,"Kitchen, Garden & Pets",Pet Food & Accessories,Wahl,350,350
5047,Beauty & Hygiene,Fragrances & Deos,Axe,212.5,250
5048,"Kitchen, Garden & Pets",Crockery & Cutlery,Iveo ,129,164
5049,Cleaning & Household,Stationery,Yellow Spark,179,179
5050,Beauty & Hygiene,Skin Care,INATUR ,490,700
5051,Gourmet & World Food,Chocolates & Biscuits,Organicana,75,75
5052,Gourmet & World Food,"Sauces, Spreads & Dips",Ongs,240,240
5053,Cleaning & Household,Stationery,Stationari+,98,99
5054,Cleaning & Household,Detergents & Dishwash,Tide,349,349
5055,Baby Care,Diapers & Wipes,Bodyguard,95.04,99
5056,"Foodgrains, Oil & Masala",Dry Fruits,Marudhar,110.5,130
5057,Gourmet & World Food,Chocolates & Biscuits,Tiffany,225,225
5058,"Foodgrains, Oil & Masala",Edible Oils & Ghee,bb Combo,326,355
5059,Baby Care,Baby Bath & Hygiene,Mamaearth,498,498
5060,Snacks & Branded Foods,Ready To Cook & Eat,Tasty Nibbles,95,95
5061,"Kitchen, Garden & Pets",Storage & Accessories,Hm International,399,399
5062,Beauty & Hygiene,Men's Grooming,Brut,179.4,299
5063,"Bakery, Cakes & Dairy","Cookies, Rusk & Khari",Tasties,125,199
5064,Gourmet & World Food,Oils & Vinegar,Sol,2621.25,3495
5065,Gourmet & World Food,Tinned & Processed Food,Neo,252,280
5066,Beauty & Hygiene,Fragrances & Deos,Nike,195.3,279
5067,Beauty & Hygiene,Health & Medicine,FabAlley,225,350
5068,Gourmet & World Food,Cooking & Baking Needs,SPICHI,62.5,125
5069,Snacks & Branded Foods,Chocolates & Candies,Cadbury,100,100
5070,Beauty & Hygiene,Men's Grooming,Fredora,199,199
5071,Beverages,"Health Drink, Supplement",Boost,306,351
5072,Beauty & Hygiene,Hair Care,Revlon,369.75,435
5073,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,80,160
5074,Beauty & Hygiene,Health & Medicine,Meghdoot,215,215
5075,Beauty & Hygiene,Men's Grooming,The Man Company,244,349
5076,"Foodgrains, Oil & Masala",Masalas & Spices,Double Horse,48,48
5077,"Kitchen, Garden & Pets",Crockery & Cutlery,Lyra,969,1490
5078,"Kitchen, Garden & Pets",Storage & Accessories,Flair,69,125
5079,Gourmet & World Food,Oils & Vinegar,Dr. Patkars,740,740
5080,Beauty & Hygiene,Oral Care,Colgate,89.25,105
5081,Snacks & Branded Foods,Biscuits & Cookies,Pickwick ,32,32
5082,Beauty & Hygiene,Health & Medicine,Amante,119,145
5083,Beauty & Hygiene,Bath & Hand Wash,Panache,95.2,119
5084,"Kitchen, Garden & Pets",Appliances & Electricals,Syska,499,1799
5085,Cleaning & Household,Pooja Needs,Cycle,68,68
5086,Beauty & Hygiene,Health & Medicine,SIDDHAYU,325,325
5087,"Kitchen, Garden & Pets",Crockery & Cutlery,Superware,299,399
5088,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ved A2,1375,1475
5089,"Foodgrains, Oil & Masala",Masalas & Spices,Ssp,95,95
5090,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,152,190
5091,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,123.5,130
5092,Snacks & Branded Foods,Snacks & Namkeen,Peppy,75,150
5093,Beauty & Hygiene,Skin Care,BIOTIQUE,749.25,999
5094,Gourmet & World Food,Drinks & Beverages,ARMR,100,100
5095,"Kitchen, Garden & Pets",Steel Utensils,Tedemei,829,995
5096,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Oleev,223,225
5097,Cleaning & Household,"Mops, Brushes & Scrubs",Liao,149,260
5098,Snacks & Branded Foods,Snacks & Namkeen,PIPO,30,30
5099,"Kitchen, Garden & Pets",Crockery & Cutlery,Claycraft,139,199
5100,"Kitchen, Garden & Pets",Steel Utensils,Ramson,179,399
5101,Gourmet & World Food,Cereals & Breakfast,GoodDiet,345,540
5102,Cleaning & Household,"Disposables, Garbage Bag",Selpak,635,635
5103,Snacks & Branded Foods,Snacks & Namkeen,Jabsons,60,60
5104,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,13.4,20
5105,"Kitchen, Garden & Pets",Appliances & Electricals,Eveready,88,150
5106,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Navya Food Art,135,135
5107,Gourmet & World Food,Cooking & Baking Needs,Urban Platter,450,500
5108,Beauty & Hygiene,Health & Medicine,SHAFIB,1499,1499
5109,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Chekko,220,220
5110,Snacks & Branded Foods,Snacks & Namkeen,A-1 Chips,95,95
5111,Gourmet & World Food,"Sauces, Spreads & Dips",Real Thai,210,210
5112,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,79,98.75
5113,Gourmet & World Food,Dairy & Cheese,Fresho Signature,514.8,572
5114,Cleaning & Household,Pooja Needs,Gou Ganga,15,15
5115,"Kitchen, Garden & Pets",Steel Utensils,Neelam,150,150
5116,Beauty & Hygiene,Skin Care,Bronson Professional,890,1000
5117,Gourmet & World Food,Chocolates & Biscuits,Smoor,195,195
5118,Beauty & Hygiene,Bath & Hand Wash,Dove,99,115
5119,Beauty & Hygiene,Fragrances & Deos,Fogg ,276,460
5120,Gourmet & World Food,Chocolates & Biscuits,Kerk,150,150
5121,Gourmet & World Food,Cooking & Baking Needs,Cafe Junyali,365,365
5122,Cleaning & Household,All Purpose Cleaners,Dylon ,249,249
5123,Beauty & Hygiene,Health & Medicine,Healthmeds,949,949
5124,Cleaning & Household,All Purpose Cleaners,Maxkleen,96.2,130
5125,"Kitchen, Garden & Pets",Kitchen Accessories,Fackelmann,185,199
5126,"Foodgrains, Oil & Masala",Organic Staples,Organic Tattva,57,60
5127,Gourmet & World Food,Drinks & Beverages,Te-A-Me,140,140
5128,Beauty & Hygiene,Men's Grooming,Nivea Men,95.04,99
5129,Gourmet & World Food,"Sauces, Spreads & Dips",Tai Hua,283.5,315
5130,Beauty & Hygiene,Health & Medicine,Meghdoot,120,120
5131,Gourmet & World Food,Tinned & Processed Food,BENGAMESE,189,189
5132,Snacks & Branded Foods,Frozen Veggies & Snacks,Buffet ,115,115
5133,Snacks & Branded Foods,Snacks & Namkeen,Mr. Makhana,40,40
5134,Beauty & Hygiene,Fragrances & Deos,Dkny,3230,3800
5135,Gourmet & World Food,Chocolates & Biscuits,Tiffany,200,200
5136,"Kitchen, Garden & Pets",Pet Food & Accessories,Wahl,850,850
5137,"Foodgrains, Oil & Masala",Masalas & Spices,Keya,69.3,99
5138,"Bakery, Cakes & Dairy",Dairy,Go ,126.65,149
5139,Beverages,Tea,3 Roses,350,350
5140,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,23.4,26
5141,Gourmet & World Food,Chocolates & Biscuits,Lotus,169,169
5142,Snacks & Branded Foods,Biscuits & Cookies,Parle,180,180
5143,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Happilo,436,545
5144,Beauty & Hygiene,Bath & Hand Wash,BIOTIQUE,105,140
5145,Beauty & Hygiene,Men's Grooming,Man Arden,349,349
5146,Gourmet & World Food,Drinks & Beverages,Sancha,600,600
5147,Beauty & Hygiene,Oral Care,Colgate,266,380
5148,Beauty & Hygiene,Fragrances & Deos,Park avenue,221,260
5149,Gourmet & World Food,Cooking & Baking Needs,Serapheena,67.15,79
5150,Gourmet & World Food,Tinned & Processed Food,Del Monte,395,395
5151,"Bakery, Cakes & Dairy",Dairy,Milky Mist,353.01,354
5152,Snacks & Branded Foods,Ready To Cook & Eat,Grb,110,110
5153,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",NUTRIWISH,580,580
5154,Cleaning & Household,All Purpose Cleaners,Lizol,125,136
5155,Fruits & Vegetables,Fresh Vegetables,Fresho,22,27.5
5156,Snacks & Branded Foods,Biscuits & Cookies,RiteBite Max Protein,480,480
5157,Beauty & Hygiene,Feminine Hygiene,Ob,130,130
5158,Beauty & Hygiene,Men's Grooming,Park avenue,159.5,290
5159,Beauty & Hygiene,Hair Care,Sebamed,480,600
5160,Cleaning & Household,Pooja Needs,Trm,209,425
5161,Beauty & Hygiene,Skin Care,Fuschia,225,250
5162,Snacks & Branded Foods,Snacks & Namkeen,ACT II,29.7,33
5163,Beauty & Hygiene,Hair Care,Khadi Natural,275,275
5164,Beauty & Hygiene,Skin Care,Garnier,80.75,85
5165,Gourmet & World Food,Drinks & Beverages,Ala Fresh,10,10
5166,Cleaning & Household,Pooja Needs,Cycle,50,50
5167,Beverages,Fruit Juices & Drinks,Brewhouse Tea Brewing Co.,54,60
5168,Beauty & Hygiene,Makeup,Lakme,337.5,450
5169,Cleaning & Household,Pooja Needs,Yashoda ,50,50
5170,"Foodgrains, Oil & Masala","Salt, Sugar & Jaggery",Trust,450,450
5171,"Eggs, Meat & Fish",Eggs,Fresho,69,75
5172,Cleaning & Household,Stationery,DP,204,329
5173,Fruits & Vegetables,Fresh Vegetables,Fresho,38,47.5
5174,Snacks & Branded Foods,Indian Mithai,Sangam Sweets,950,950
5175,Beauty & Hygiene,Skin Care,The Moms Co,321,429
5176,Cleaning & Household,Pooja Needs,Mangaldeep,50,50
5177,Baby Care,Diapers & Wipes,Huggies,1910.09,2099
5178,"Kitchen, Garden & Pets",Steel Utensils,BB Home,449,619
5179,Gourmet & World Food,Cooking & Baking Needs,Entree,71.25,75
5180,Snacks & Branded Foods,Ready To Cook & Eat,Gits,95,110
5181,Gourmet & World Food,"Sauces, Spreads & Dips",Stute ,375,375
5182,Baby Care,Feeding & Nursing,Vauva,255,255
5183,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,160,160
5184,"Foodgrains, Oil & Masala",Rice & Rice Products,bb Royal,125,139
5185,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Cornitos,31.5,35
5186,Cleaning & Household,"Mops, Brushes & Scrubs",IRICH,1495,1495
5187,"Kitchen, Garden & Pets",Storage & Accessories,Ciplaplast,349,365
5188,Snacks & Branded Foods,Biscuits & Cookies,Sunfeast,54.15,60
5189,Beauty & Hygiene,Skin Care,Aroma Treasures,216,240
5190,Beauty & Hygiene,Hair Care,Filone,72,80
5191,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",FabBox,99,99
5192,"Kitchen, Garden & Pets",Kitchen Accessories,Prestige,275,595
5193,Snacks & Branded Foods,Snacks & Namkeen,Parle,20.1,30
5194,Beauty & Hygiene,Skin Care,StBotanica,699,699
5195,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",Nutty Yogi,169,169
5196,"Kitchen, Garden & Pets",Storage & Accessories,BB Home,249,495
5197,"Kitchen, Garden & Pets",Storage & Accessories,KM,189,250
5198,Beverages,Coffee,Bru ,232,290
5199,"Kitchen, Garden & Pets",Storage & Accessories,DP,259,470
5200,"Kitchen, Garden & Pets",Cookware & Non Stick,Vinod,299,330
5201,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Smith & Jones,57.8,68
5202,Beauty & Hygiene,Fragrances & Deos,Engage,107.25,195
5203,Beauty & Hygiene,Hair Care,Mamaearth,848,848
5204,Gourmet & World Food,Drinks & Beverages,Mlesna,350,350
5205,Beverages,Tea,VAHDAM,199,199
5206,Beauty & Hygiene,Men's Grooming,Man Arden,299,299
5207,"Eggs, Meat & Fish",Mutton & Lamb,Premier,600,600
5208,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Sunshine Farm,750,750
5209,Beauty & Hygiene,Fragrances & Deos,Rasasi,284.05,299
5210,Cleaning & Household,Stationery,Classmate,194,200
5211,Gourmet & World Food,Tinned & Processed Food,Fragata,260,260
5212,Fruits & Vegetables,Cuts & Sprouts,Fresho,34,42.5
5213,Snacks & Branded Foods,Frozen Veggies & Snacks,Snakart,135,135
5214,"Bakery, Cakes & Dairy",Dairy,Akshayakalpa,720,720
5215,Gourmet & World Food,Drinks & Beverages,Te-A-Me,325,325
5216,"Foodgrains, Oil & Masala",Organic Staples,Phalada Pure & Sure,220,220
5217,"Kitchen, Garden & Pets",Pet Food & Accessories,Pedigree,911.88,980
5218,Beauty & Hygiene,Hair Care,Wonder,395,395
5219,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",NUTRASHIL,145.25,175
5220,Gourmet & World Food,Chocolates & Biscuits,Sapphire,135,135
5221,Beauty & Hygiene,Skin Care,Oriental Botanics,649,899
5222,Cleaning & Household,Detergents & Dishwash,Finish,325,370
5223,"Kitchen, Garden & Pets",Storage & Accessories,DP,179,329
5224,Beauty & Hygiene,Skin Care,Naturals,300,300
5225,Gourmet & World Food,"Pasta, Soup & Noodles",Real Thai,170,170
5226,Gourmet & World Food,Cooking & Baking Needs,Graminway,190,190
5227,"Foodgrains, Oil & Masala",Rice & Rice Products,Fortune ,549,875
5228,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,63.7,70
5229,Gourmet & World Food,Cereals & Breakfast,True Elements,265,295
5230,Beauty & Hygiene,Hair Care,TRESemme,432,540
5231,Gourmet & World Food,Oils & Vinegar,Health 1st,280,280
5232,Snacks & Branded Foods,Snacks & Namkeen,Saffola,15,15
5233,Beauty & Hygiene,Skin Care,INATUR ,480,600
5234,"Kitchen, Garden & Pets",Crockery & Cutlery,Corelle,1459,1770
5235,Beauty & Hygiene,Skin Care,Organic Harvest,908.2,1195
5236,Beauty & Hygiene,Bath & Hand Wash,Panache,639.2,799
5237,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,27,30
5238,Beauty & Hygiene,Health & Medicine,PediaCare,164.15,245
5239,Snacks & Branded Foods,Indian Mithai,MTR,120,120
5240,Beauty & Hygiene,Health & Medicine,3BO,490,490
5241,Snacks & Branded Foods,Breakfast Cereals,PRISTINE,225,225
5242,Gourmet & World Food,Tinned & Processed Food,American Garden ,225,225
5243,"Kitchen, Garden & Pets",Kitchen Accessories,Fackelmann,185,199
5244,Baby Care,Feeding & Nursing,Dimpu Poop-Cee,90,90
5245,Snacks & Branded Foods,Ready To Cook & Eat,Morton,75,75
5246,Beauty & Hygiene,Skin Care,INATUR ,280,400
5247,Beauty & Hygiene,Fragrances & Deos,Nivea,169.15,199
5248,Gourmet & World Food,"Pasta, Soup & Noodles",Anmara,396,495
5249,Beauty & Hygiene,Skin Care,Garnier,174.3,249
5250,Gourmet & World Food,"Sauces, Spreads & Dips",Woh Hup,200,200
5251,Beauty & Hygiene,Health & Medicine,Chicnutrix,1593.9,2070
5252,Beauty & Hygiene,Bath & Hand Wash,Himalaya,94.3,115
5253,Snacks & Branded Foods,Snacks & Namkeen,Ela,50,50
5254,Baby Care,Baby Bath & Hygiene,Johnsons,170,170
5255,Cleaning & Household,Fresheners & Repellents,Good Home,65,65
5256,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,519,639
5257,"Foodgrains, Oil & Masala",Organic Staples,Eco Fresh,370,370
5258,"Foodgrains, Oil & Masala",Masalas & Spices,Badshah,34,34
5259,Beauty & Hygiene,Bath & Hand Wash,Nycil,210,210
5260,Cleaning & Household,"Disposables, Garbage Bag",Soft Touch,66.5,70
5261,"Bakery, Cakes & Dairy",Cakes & Pastries,Brownie Cottage,180,180
5262,Fruits & Vegetables,Fresh Vegetables,Fresho,27,33.75
5263,Beauty & Hygiene,Bath & Hand Wash,Margo,40,40
5264,"Foodgrains, Oil & Masala",Rice & Rice Products,Himalayan Natives,153,180
5265,Beauty & Hygiene,Bath & Hand Wash,Plasto World,95,95
5266,Beauty & Hygiene,Skin Care,INATUR ,315,450
5267,Beauty & Hygiene,Bath & Hand Wash,Soulflower,255,300
5268,Gourmet & World Food,Drinks & Beverages,Nutriorg,283.5,315
5269,Beauty & Hygiene,Skin Care,It's Skin,750,1000
5270,"Kitchen, Garden & Pets",Cookware & Non Stick,Nirlon,599,1049
5271,Beauty & Hygiene,Skin Care,Kaya Clinic,217,320
5272,Cleaning & Household,"Mops, Brushes & Scrubs",Gala,173,185
5273,Cleaning & Household,"Disposables, Garbage Bag",Paseo,160,160
5274,Gourmet & World Food,Chocolates & Biscuits,Merba,325,325
5275,Snacks & Branded Foods,Breakfast Cereals,Zerobeli,315,315
5276,"Bakery, Cakes & Dairy",Cakes & Pastries,Britannia,13.35,15
5277,Gourmet & World Food,Cooking & Baking Needs,So Sweet,1300,1300
5278,Baby Care,Diapers & Wipes,Mamypoko,99,99
5279,Snacks & Branded Foods,Snacks & Namkeen,Bingo,128.25,150
5280,Beauty & Hygiene,Bath & Hand Wash,ACETONE,50,50
5281,"Foodgrains, Oil & Masala",Organic Staples,Natureland Organics,125,125
5282,Beauty & Hygiene,Health & Medicine,Bella,157,169
5283,Snacks & Branded Foods,"Spreads, Sauces, Ketchup",Navya Food Art,85,85
5284,Beauty & Hygiene,Bath & Hand Wash,Soulflower,212.5,250
5285,Beauty & Hygiene,Skin Care,INATUR ,280,400
5286,Beauty & Hygiene,Men's Grooming,Old Spice,123.5,130
5287,Fruits & Vegetables,Organic Fruits & Vegetables,Fresho,29,36.25
5288,Gourmet & World Food,Cooking & Baking Needs,So Sweet,1500,1500
5289,Cleaning & Household,Stationery,Natraj,59,60
5290,"Kitchen, Garden & Pets",Crockery & Cutlery,Pasabahce,479,600
5291,Gourmet & World Food,Tinned & Processed Food,American Garden ,125,125
5292,"Eggs, Meat & Fish",Fish & Seafood,Seastar,210,210
5293,"Foodgrains, Oil & Masala",Dry Fruits,bb Royal,181.7,300
5294,Gourmet & World Food,Chocolates & Biscuits,Marudhar,136,160
5295,Beverages,Water,Kinley,9,10
5296,Beauty & Hygiene,Skin Care,Natures Essence,175,175
5297,Beauty & Hygiene,Skin Care,The Face Shop,665,700
5298,Gourmet & World Food,"Sauces, Spreads & Dips",Blue Dragon,175,175
